2019-01-03 09:43:45,223  INFO: 启动CTA策略运行子进程
2019-01-03 09:43:45,223  INFO: 连接CTP接口
2019-01-03 09:43:45,234  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 09:43:45,269  INFO: CTP	行情服务器连接成功
2019-01-03 09:43:45,275  INFO: CTP	交易服务器连接成功
2019-01-03 09:43:45,292  INFO: CTP	行情服务器登录完成
2019-01-03 09:43:45,311  INFO: CTP	交易服务器登录完成
2019-01-03 09:43:45,480  INFO: CTP	结算信息确认完成
2019-01-03 09:43:46,865  INFO: CTP	交易合约信息获取完成
2019-01-03 09:43:50,415  INFO: 事件引擎创建成功
2019-01-03 09:43:50,430  INFO: 主引擎创建成功
2019-01-03 09:43:50,430  INFO: 注册日志事件监听
2019-01-03 09:43:50,430  INFO: 启动CTA策略运行子进程
2019-01-03 09:43:50,430  INFO: 连接CTP接口
2019-01-03 09:43:50,457  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 09:43:50,476  INFO: CTP	交易服务器连接成功
2019-01-03 09:43:50,479  INFO: CTP	行情服务器连接成功
2019-01-03 09:43:53,549  INFO: CTP	交易服务器登录完成
2019-01-03 09:43:53,549  INFO: CTP	行情服务器登录完成
2019-01-03 09:43:53,667  INFO: CTP	结算信息确认完成
2019-01-03 09:54:12,881  INFO: 事件引擎创建成功
2019-01-03 09:54:13,098  INFO: 主引擎创建成功
2019-01-03 09:54:13,099  INFO: 注册日志事件监听
2019-01-03 09:54:13,099  INFO: 启动CTA策略运行子进程
2019-01-03 09:54:13,099  INFO: 连接CTP接口
2019-01-03 09:54:13,141  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 09:54:13,148  INFO: CTP	行情服务器连接成功
2019-01-03 09:54:13,151  INFO: CTP	交易服务器连接成功
2019-01-03 09:54:13,187  INFO: CTP	行情服务器登录完成
2019-01-03 09:54:13,187  INFO: CTP	交易服务器登录完成
2019-01-03 09:54:13,309  INFO: CTP	结算信息确认完成
2019-01-03 09:54:13,496  INFO: CTP	交易合约信息获取完成
2019-01-03 09:54:18,332  INFO: 事件引擎创建成功
2019-01-03 09:54:18,342  INFO: 主引擎创建成功
2019-01-03 09:54:18,342  INFO: 注册日志事件监听
2019-01-03 09:54:18,342  INFO: 启动CTA策略运行子进程
2019-01-03 09:54:18,342  INFO: 连接CTP接口
2019-01-03 09:54:18,368  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 09:54:18,388  INFO: CTP	行情服务器连接成功
2019-01-03 09:54:18,408  INFO: CTP	交易服务器连接成功
2019-01-03 09:54:18,420  INFO: CTP	行情服务器登录完成
2019-01-03 09:54:18,457  INFO: CTP	交易服务器登录完成
2019-01-03 09:54:18,581  INFO: CTP	结算信息确认完成
2019-01-03 09:54:19,122  INFO: CTP	交易合约信息获取完成
2019-01-03 10:02:41,299  INFO: 事件引擎创建成功
2019-01-03 10:02:41,489  INFO: 主引擎创建成功
2019-01-03 10:02:41,489  INFO: 注册日志事件监听
2019-01-03 10:02:41,490  INFO: 启动CTA策略运行子进程
2019-01-03 10:02:41,490  INFO: 连接CTP接口
2019-01-03 10:02:41,551  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 10:02:41,551  INFO: CTP	行情服务器连接成功
2019-01-03 10:02:41,571  INFO: CTP	行情服务器登录完成
2019-01-03 10:02:44,609  INFO: CTP	交易服务器连接成功
2019-01-03 10:02:44,612  INFO: CTP	交易服务器登录完成
2019-01-03 10:02:44,733  INFO: CTP	结算信息确认完成
2019-01-03 10:02:44,875  INFO: CTP	交易合约信息获取完成
2019-01-03 10:02:46,690  INFO: 事件引擎创建成功
2019-01-03 10:02:46,697  INFO: 主引擎创建成功
2019-01-03 10:02:46,697  INFO: 注册日志事件监听
2019-01-03 10:02:46,697  INFO: 启动CTA策略运行子进程
2019-01-03 10:02:46,697  INFO: 连接CTP接口
2019-01-03 10:02:46,921  INFO: CTP	行情服务器连接成功
2019-01-03 10:02:46,921  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 10:02:46,957  INFO: CTP	行情服务器登录完成
2019-01-03 10:02:46,960  INFO: CTP	交易服务器连接成功
2019-01-03 10:02:46,996  INFO: CTP	交易服务器登录完成
2019-01-03 10:02:47,167  INFO: CTP	结算信息确认完成
2019-01-03 10:02:47,339  INFO: CTP	交易合约信息获取完成
2019-01-03 10:53:23,634  INFO: 事件引擎创建成功
2019-01-03 10:53:23,888  INFO: 主引擎创建成功
2019-01-03 10:53:23,888  INFO: 注册日志事件监听
2019-01-03 10:53:23,888  INFO: 启动CTA策略运行子进程
2019-01-03 10:53:23,890  INFO: 连接CTP接口
2019-01-03 10:53:23,936  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 10:53:23,938  INFO: CTP	行情服务器连接成功
2019-01-03 10:53:23,940  INFO: CTP	交易服务器连接成功
2019-01-03 10:53:23,976  INFO: CTP	行情服务器登录完成
2019-01-03 10:53:23,976  INFO: CTP	交易服务器登录完成
2019-01-03 10:53:24,197  INFO: CTP	结算信息确认完成
2019-01-03 10:53:25,282  INFO: CTP	交易合约信息获取完成
2019-01-03 10:53:29,221  INFO: 事件引擎创建成功
2019-01-03 10:53:29,237  INFO: 主引擎创建成功
2019-01-03 10:53:29,237  INFO: 注册日志事件监听
2019-01-03 10:53:29,237  INFO: 启动CTA策略运行子进程
2019-01-03 10:53:29,239  INFO: 连接CTP接口
2019-01-03 10:53:29,263  INFO: MAIN_ENGINE	MongoDB连接成功
2019-01-03 10:53:29,282  INFO: CTP	行情服务器连接成功
2019-01-03 10:53:29,292  INFO: CTP	交易服务器连接成功
2019-01-03 10:53:29,328  INFO: CTP	行情服务器登录完成
2019-01-03 10:53:29,328  INFO: CTP	交易服务器登录完成
2019-01-03 10:53:29,447  INFO: CTP	结算信息确认完成
2019-01-03 10:53:29,617  INFO: CTP	交易合约信息获取完成
2019-01-03 10:53:34,459  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 763, in _get_members_etree
    for sv in subvalue:
  File "F:\vnpy-master\examples\CtaTrading\tradeServer.py", line 66, in pushAccountInfo
    Process_names[accountID].accountInfo(q)
KeyError: u'097675'
2019-01-03 10:53:34,460  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:34,460  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 782, in _get_members_etree
    sub_name)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:34,461  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:34,463  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\wsgi.py", line 371, in handle_rpc
    self.get_out_string(p_ctx)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\_base.py", line 122, in get_out_string_pull
    ret = ctx.out_protocol.serialize(ctx, message=ProtocolBase.RESPONSE)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\soap\soap11.py", line 322, in serialize
    body_message_class.get_namespace())
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:36,585  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 763, in _get_members_etree
    for sv in subvalue:
  File "F:\vnpy-master\examples\CtaTrading\tradeServer.py", line 66, in pushAccountInfo
    Process_names[accountID].accountInfo(q)
KeyError: u'097675'
2019-01-03 10:53:36,585  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:36,585  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 782, in _get_members_etree
    sub_name)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:36,586  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:36,586  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\wsgi.py", line 371, in handle_rpc
    self.get_out_string(p_ctx)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\_base.py", line 122, in get_out_string_pull
    ret = ctx.out_protocol.serialize(ctx, message=ProtocolBase.RESPONSE)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\soap\soap11.py", line 322, in serialize
    body_message_class.get_namespace())
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:38,701  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 763, in _get_members_etree
    for sv in subvalue:
  File "F:\vnpy-master\examples\CtaTrading\tradeServer.py", line 66, in pushAccountInfo
    Process_names[accountID].accountInfo(q)
KeyError: u'097675'
2019-01-03 10:53:38,701  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:38,701  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 782, in _get_members_etree
    sub_name)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:38,701  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:38,703  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\wsgi.py", line 371, in handle_rpc
    self.get_out_string(p_ctx)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\_base.py", line 122, in get_out_string_pull
    ret = ctx.out_protocol.serialize(ctx, message=ProtocolBase.RESPONSE)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\soap\soap11.py", line 322, in serialize
    body_message_class.get_namespace())
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:40,819  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 763, in _get_members_etree
    for sv in subvalue:
  File "F:\vnpy-master\examples\CtaTrading\tradeServer.py", line 66, in pushAccountInfo
    Process_names[accountID].accountInfo(q)
KeyError: u'097675'
2019-01-03 10:53:40,819  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:40,819  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 782, in _get_members_etree
    sub_name)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:40,819  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:40,823  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\wsgi.py", line 371, in handle_rpc
    self.get_out_string(p_ctx)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\server\_base.py", line 122, in get_out_string_pull
    ret = ctx.out_protocol.serialize(ctx, message=ProtocolBase.RESPONSE)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\soap\soap11.py", line 322, in serialize
    body_message_class.get_namespace())
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 814, in complex_to_parent
    add_type)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:42,961  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 763, in _get_members_etree
    for sv in subvalue:
  File "F:\vnpy-master\examples\CtaTrading\tradeServer.py", line 66, in pushAccountInfo
    Process_names[accountID].accountInfo(q)
KeyError: u'097675'
2019-01-03 10:53:42,963  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 676, in gen_members_parent
    ret = self._get_members_etree(ctx, cls, inst, elt)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 127, in start
    raise e
KeyError: u'097675'
2019-01-03 10:53:42,963  ERROR: u'097675'
Traceback (most recent call last):
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\util\__init__.py", line 120, in start
    next(ret)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 782, in _get_members_etree
    sub_name)
  File "D:\anaconda2-5.2.0\lib\site-packages\spyne\protocol\xml.py", line 463, in to_parent
    return handler(ctx, cls, inst, parent, ns, *args, **kwargs)
